Price,BTC,Emas,IHSG
Ticker,BTC-USD,GC=F,^JKSE
Date,,,
2020-04-13,6845.03759765625,1744.800048828125,4623.89404296875
2020-04-14,6842.427734375,1756.699951171875,4706.4912109375
2020-04-15,6642.10986328125,1727.199951171875,4625.90478515625
2020-04-16,7116.80419921875,1720.4000244140625,4480.60693359375
2020-04-17,7096.1845703125,1689.199951171875,4634.82080078125
2020-04-18,7257.6650390625,1689.199951171875,4634.82080078125
2020-04-19,7189.4248046875,1689.199951171875,4634.82080078125
2020-04-20,6881.95849609375,1701.5999755859375,4575.90478515625
2020-04-21,6880.3232421875,1678.199951171875,4501.9189453125
2020-04-22,7117.20751953125,1728.699951171875,4567.56201171875
2020-04-23,7429.724609375,1733.300048828125,4593.55419921875
2020-04-24,7550.90087890625,1723.5,4496.06396484375
2020-04-25,7569.93603515625,1723.5,4496.06396484375
2020-04-26,7679.8671875,1723.5,4496.06396484375
2020-04-27,7795.60107421875,1711.9000244140625,4513.14111328125
2020-04-28,7807.05859375,1710.5,4529.55419921875
2020-04-29,8801.0380859375,1703.4000244140625,4567.3232421875
2020-04-30,8658.5537109375,1684.199951171875,4716.40283203125
2020-05-01,8864.7666015625,1694.5,4716.40283203125
2020-05-02,8988.5966796875,1694.5,4716.40283203125
2020-05-03,8897.46875,1694.5,4716.40283203125
2020-05-04,8912.654296875,1706.9000244140625,4605.48681640625
2020-05-05,9003.0703125,1704.4000244140625,4630.1328125
2020-05-06,9268.76171875,1684.199951171875,4608.7900390625
2020-05-07,9951.5185546875,1721.800048828125,4608.7900390625
2020-05-08,9842.666015625,1709.9000244140625,4597.43017578125
2020-05-09,9593.896484375,1709.9000244140625,4597.43017578125
2020-05-10,8756.4306640625,1709.9000244140625,4597.43017578125
2020-05-11,8601.7958984375,1695.300048828125,4639.10498046875
2020-05-12,8804.4775390625,1704.4000244140625,4588.73388671875
2020-05-13,9269.9873046875,1713.9000244140625,4554.35888671875
2020-05-14,9733.7216796875,1738.0999755859375,4513.833984375
2020-05-15,9328.197265625,1753.4000244140625,4507.60693359375
2020-05-16,9377.013671875,1753.4000244140625,4507.60693359375
2020-05-17,9670.7392578125,1753.4000244140625,4507.60693359375
2020-05-18,9726.5751953125,1731.800048828125,4511.05810546875
2020-05-19,9729.0380859375,1744.199951171875,4548.65576171875
2020-05-20,9522.9814453125,1750.5999755859375,4545.9521484375
2020-05-21,9081.76171875,1720.5,4545.9521484375
2020-05-22,9182.5771484375,1734.5999755859375,4545.9521484375
2020-05-23,9209.287109375,1734.5999755859375,4545.9521484375
2020-05-24,8790.3681640625,1734.5999755859375,4545.9521484375
2020-05-25,8906.9345703125,1734.5999755859375,4545.9521484375
2020-05-26,8835.052734375,1704.800048828125,4626.798828125
2020-05-27,9181.017578125,1710.300048828125,4641.55517578125
2020-05-28,9525.7509765625,1713.300048828125,4716.18505859375
2020-05-29,9439.1240234375,1736.9000244140625,4753.61181640625
2020-05-30,9700.4140625,1736.9000244140625,4753.61181640625
2020-05-31,9461.05859375,1736.9000244140625,4753.61181640625
2020-06-01,10167.2685546875,1737.800048828125,4753.61181640625
2020-06-02,9529.8037109375,1725.199951171875,4847.5068359375
2020-06-03,9656.7177734375,1697.800048828125,4941.005859375
2020-06-04,9800.63671875,1718.9000244140625,4916.7041015625
2020-06-05,9665.533203125,1676.199951171875,4947.7822265625
2020-06-06,9653.6796875,1676.199951171875,4947.7822265625
2020-06-07,9758.8525390625,1676.199951171875,4947.7822265625
2020-06-08,9771.4892578125,1698.300048828125,5070.56103515625
2020-06-09,9795.7001953125,1714.699951171875,5035.05517578125
2020-06-10,9870.0947265625,1713.300048828125,4920.68212890625
2020-06-11,9321.78125,1732.0,4854.75390625
2020-06-12,9480.84375,1729.300048828125,4880.35888671875
2020-06-13,9475.27734375,1729.300048828125,4880.35888671875
2020-06-14,9386.7880859375,1729.300048828125,4880.35888671875
2020-06-15,9450.7021484375,1720.300048828125,4816.3359375
2020-06-16,9538.0244140625,1729.5999755859375,4986.4580078125
2020-06-17,9480.2548828125,1729.199951171875,4987.77587890625
2020-06-18,9411.8408203125,1724.800048828125,4925.248046875
2020-06-19,9288.0185546875,1745.9000244140625,4942.27490234375
2020-06-20,9332.3408203125,1745.9000244140625,4942.27490234375
2020-06-21,9303.6298828125,1745.9000244140625,4942.27490234375
2020-06-22,9648.7177734375,1756.699951171875,4918.8310546875
2020-06-23,9629.658203125,1772.0999755859375,4879.1328125
2020-06-24,9313.6103515625,1765.800048828125,4964.73486328125
2020-06-25,9264.8134765625,1762.0999755859375,4896.72998046875
2020-06-26,9162.91796875,1772.5,4904.087890625
2020-06-27,9045.390625,1772.5,4904.087890625
2020-06-28,9143.58203125,1772.5,4904.087890625
2020-06-29,9190.8544921875,1774.800048828125,4901.81787109375
2020-06-30,9137.9931640625,1793.0,4905.39208984375
2020-07-01,9228.3251953125,1773.199951171875,4914.38818359375
2020-07-02,9123.41015625,1784.0,4966.77978515625
2020-07-03,9087.3037109375,1784.0,4973.7939453125
2020-07-04,9132.48828125,1784.0,4973.7939453125
2020-07-05,9073.9423828125,1784.0,4973.7939453125
2020-07-06,9375.474609375,1788.5,4988.8662109375
2020-07-07,9252.27734375,1804.199951171875,4987.08203125
2020-07-08,9428.3330078125,1815.5,5076.173828125
2020-07-09,9277.9677734375,1799.199951171875,5052.7939453125
2020-07-10,9278.8076171875,1798.199951171875,5031.255859375
2020-07-11,9240.3466796875,1798.199951171875,5031.255859375
2020-07-12,9276.5,1798.199951171875,5031.255859375
2020-07-13,9243.6142578125,1811.0,5064.44677734375
2020-07-14,9243.2138671875,1810.5999755859375,5079.1220703125
2020-07-15,9192.8369140625,1811.4000244140625,5075.7978515625
2020-07-16,9132.2275390625,1798.699951171875,5098.3740234375
2020-07-17,9151.392578125,1808.300048828125,5079.5849609375
2020-07-18,9159.0400390625,1808.300048828125,5079.5849609375
2020-07-19,9185.8173828125,1808.300048828125,5079.5849609375
2020-07-20,9164.2314453125,1815.9000244140625,5051.10595703125
2020-07-21,9374.8876953125,1842.4000244140625,5114.708984375
2020-07-22,9525.36328125,1864.0999755859375,5110.18701171875
2020-07-23,9581.072265625,1889.0999755859375,5145.009765625
2020-07-24,9536.892578125,1897.300048828125,5082.9912109375
2020-07-25,9677.11328125,1897.300048828125,5082.9912109375
2020-07-26,9905.1669921875,1897.300048828125,5082.9912109375
2020-07-27,10990.873046875,1931.0,5116.666015625
2020-07-28,10912.8232421875,1944.699951171875,5112.98876953125
2020-07-29,11100.4677734375,1953.5,5149.6298828125
2020-07-30,11111.2138671875,1942.300048828125,5149.626953125
2020-07-31,11323.466796875,1962.800048828125,5149.626953125
2020-08-01,11759.5927734375,1962.800048828125,5149.626953125
2020-08-02,11053.6142578125,1962.800048828125,5149.626953125
2020-08-03,11246.3486328125,1966.0,5006.22314453125
2020-08-04,11205.892578125,2001.199951171875,5075.001953125
2020-08-05,11747.0224609375,2031.0999755859375,5127.05078125
2020-08-06,11779.7734375,2051.5,5178.27197265625
2020-08-07,11601.47265625,2010.0999755859375,5143.89306640625
2020-08-08,11754.0458984375,2010.0999755859375,5143.89306640625
2020-08-09,11675.7392578125,2010.0999755859375,5143.89306640625
2020-08-10,11878.111328125,2024.4000244140625,5157.833984375
2020-08-11,11410.525390625,1932.5999755859375,5190.169921875
2020-08-12,11584.9345703125,1934.9000244140625,5233.4521484375
2020-08-13,11784.1376953125,1956.699951171875,5239.25
2020-08-14,11768.87109375,1937.0,5247.68994140625
2020-08-15,11865.6982421875,1937.0,5247.68994140625
2020-08-16,11892.8037109375,1937.0,5247.68994140625
2020-08-17,12254.40234375,1985.0,5247.68994140625
2020-08-18,11991.2333984375,1999.4000244140625,5295.173828125
2020-08-19,11758.283203125,1958.699951171875,5272.81005859375
2020-08-20,11878.3720703125,1933.800048828125,5272.81005859375
2020-08-21,11592.4892578125,1934.5999755859375,5272.81005859375
2020-08-22,11681.8251953125,1934.5999755859375,5272.81005859375
2020-08-23,11664.84765625,1934.5999755859375,5272.81005859375
2020-08-24,11774.595703125,1927.699951171875,5277.041015625
2020-08-25,11366.134765625,1911.800048828125,5338.88818359375
2020-08-26,11488.36328125,1940.699951171875,5340.328125
2020-08-27,11323.3974609375,1921.5999755859375,5371.47216796875
2020-08-28,11542.5,1964.5999755859375,5346.6591796875
2020-08-29,11506.865234375,1964.5999755859375,5346.6591796875
2020-08-30,11711.505859375,1964.5999755859375,5346.6591796875
2020-08-31,11680.8203125,1967.5999755859375,5238.48681640625
2020-09-01,11970.478515625,1968.199951171875,5310.67919921875
2020-09-02,11414.0341796875,1934.4000244140625,5311.97021484375
2020-09-03,10245.296875,1927.5999755859375,5280.81298828125
2020-09-04,10511.8134765625,1923.9000244140625,5239.85107421875
2020-09-05,10169.5673828125,1923.9000244140625,5239.85107421875
2020-09-06,10280.3515625,1923.9000244140625,5239.85107421875
2020-09-07,10369.5634765625,1923.9000244140625,5230.19580078125
2020-09-08,10131.5166015625,1933.0,5244.07177734375
2020-09-09,10242.34765625,1944.699951171875,5149.3759765625
2020-09-10,10363.138671875,1954.199951171875,4891.4609375
2020-09-11,10400.9150390625,1937.800048828125,5016.7119140625
2020-09-12,10442.1708984375,1937.800048828125,5016.7119140625
2020-09-13,10323.755859375,1937.800048828125,5016.7119140625
2020-09-14,10680.837890625,1953.0999755859375,5161.828125
2020-09-15,10796.951171875,1956.300048828125,5100.865234375
2020-09-16,10974.9052734375,1960.199951171875,5058.48193359375
2020-09-17,10948.990234375,1940.0,5038.40087890625
2020-09-18,10944.5859375,1952.0999755859375,5059.22314453125
2020-09-19,11094.3466796875,1952.0999755859375,5059.22314453125
2020-09-20,10938.271484375,1952.0999755859375,5059.22314453125
2020-09-21,10462.259765625,1901.199951171875,4999.35986328125
2020-09-22,10538.4599609375,1898.5999755859375,4934.0927734375
2020-09-23,10246.1865234375,1859.9000244140625,4917.955078125
2020-09-24,10760.06640625,1868.300048828125,4842.755859375
2020-09-25,10692.716796875,1857.699951171875,4945.791015625
2020-09-26,10750.7236328125,1857.699951171875,4945.791015625
2020-09-27,10775.26953125,1857.699951171875,4945.791015625
2020-09-28,10709.65234375,1872.800048828125,4906.5478515625
2020-09-29,10844.640625,1894.300048828125,4879.09814453125
2020-09-30,10784.4912109375,1887.5,4870.0390625
2020-10-01,10619.4521484375,1908.4000244140625,4970.09423828125
2020-10-02,10575.974609375,1900.199951171875,4926.73388671875
2020-10-03,10549.3291015625,1900.199951171875,4926.73388671875
2020-10-04,10669.5830078125,1900.199951171875,4926.73388671875
2020-10-05,10793.33984375,1912.5,4958.76904296875
2020-10-06,10604.40625,1901.0999755859375,4999.22119140625
2020-10-07,10668.96875,1883.5999755859375,5004.3271484375
2020-10-08,10915.685546875,1888.5999755859375,5039.14208984375
2020-10-09,11064.4580078125,1919.5,5053.6630859375
2020-10-10,11296.361328125,1919.5,5053.6630859375
2020-10-11,11384.181640625,1919.5,5053.6630859375
2020-10-12,11555.36328125,1922.5,5093.09912109375
2020-10-13,11425.8994140625,1888.5,5132.57177734375
2020-10-14,11429.5068359375,1901.300048828125,5176.09912109375
2020-10-15,11495.349609375,1903.199951171875,5105.14990234375
2020-10-16,11322.123046875,1900.800048828125,5103.4140625
2020-10-17,11358.1015625,1900.800048828125,5103.4140625
2020-10-18,11483.359375,1900.800048828125,5103.4140625
2020-10-19,11742.037109375,1906.4000244140625,5126.330078125
2020-10-20,11916.3349609375,1910.4000244140625,5099.83984375
2020-10-21,12823.689453125,1924.5999755859375,5096.44580078125
2020-10-22,12965.8916015625,1901.0999755859375,5091.81591796875
2020-10-23,12931.5390625,1902.0,5112.18798828125
2020-10-24,13108.0625,1902.0,5112.18798828125
2020-10-25,13031.173828125,1902.0,5112.18798828125
2020-10-26,13075.248046875,1902.699951171875,5144.048828125
2020-10-27,13654.21875,1908.800048828125,5128.22509765625
2020-10-28,13271.28515625,1876.199951171875,5128.22509765625
2020-10-29,13437.8828125,1865.5999755859375,5128.22509765625
2020-10-30,13546.5224609375,1877.4000244140625,5128.22509765625
2020-10-31,13780.9951171875,1877.4000244140625,5128.22509765625
2020-11-01,13737.109375,1877.4000244140625,5128.22509765625
2020-11-02,13550.4892578125,1890.4000244140625,5115.1279296875
2020-11-03,13950.30078125,1908.5,5159.4521484375
2020-11-04,14133.70703125,1894.5999755859375,5105.19921875
2020-11-05,15579.8486328125,1945.300048828125,5260.326171875
2020-11-06,15565.880859375,1950.300048828125,5335.52880859375
2020-11-07,14833.75390625,1950.300048828125,5335.52880859375
2020-11-08,15479.5673828125,1950.300048828125,5335.52880859375
2020-11-09,15332.3154296875,1853.199951171875,5356.0048828125
2020-11-10,15290.90234375,1875.4000244140625,5462.73876953125
2020-11-11,15701.33984375,1860.699951171875,5509.51318359375
2020-11-12,16276.34375,1872.5999755859375,5458.60205078125
2020-11-13,16317.80859375,1885.699951171875,5461.05810546875
2020-11-14,16068.138671875,1885.699951171875,5461.05810546875
2020-11-15,15955.587890625,1885.699951171875,5461.05810546875
2020-11-16,16716.111328125,1887.300048828125,5494.8720703125
2020-11-17,17645.40625,1884.5,5529.93994140625
2020-11-18,17804.005859375,1873.5,5557.51806640625
2020-11-19,17817.08984375,1861.0999755859375,5594.05908203125
2020-11-20,18621.314453125,1872.5999755859375,5571.65576171875
2020-11-21,18642.232421875,1872.5999755859375,5571.65576171875
2020-11-22,18370.001953125,1872.5999755859375,5571.65576171875
2020-11-23,18364.12109375,1837.800048828125,5652.76416015625
2020-11-24,19107.46484375,1804.800048828125,5701.02880859375
2020-11-25,18732.12109375,1805.699951171875,5679.2470703125
2020-11-26,17150.623046875,1805.699951171875,5759.916015625
2020-11-27,17108.40234375,1781.9000244140625,5783.3349609375
2020-11-28,17717.4140625,1781.9000244140625,5783.3349609375
2020-11-29,18177.484375,1781.9000244140625,5783.3349609375
2020-11-30,19625.8359375,1775.699951171875,5612.4150390625
2020-12-01,18802.998046875,1814.0999755859375,5724.7421875
2020-12-02,19201.091796875,1825.699951171875,5813.98681640625
2020-12-03,19445.3984375,1836.800048828125,5822.94189453125
2020-12-04,18699.765625,1835.9000244140625,5810.48291015625
2020-12-05,19154.23046875,1835.9000244140625,5810.48291015625
2020-12-06,19345.12109375,1835.9000244140625,5810.48291015625
2020-12-07,19191.630859375,1861.800048828125,5930.7587890625
2020-12-08,18321.14453125,1870.800048828125,5944.4091796875
2020-12-09,18553.916015625,1834.5999755859375,5944.4091796875
2020-12-10,18264.9921875,1833.5999755859375,5933.6982421875
2020-12-11,18058.904296875,1839.800048828125,5938.3291015625
2020-12-12,18803.65625,1839.800048828125,5938.3291015625
2020-12-13,19142.3828125,1839.800048828125,5938.3291015625
2020-12-14,19246.64453125,1828.699951171875,6012.51611328125
2020-12-15,19417.076171875,1852.300048828125,6010.1279296875
2020-12-16,21310.59765625,1856.0999755859375,6118.40185546875
2020-12-17,22805.162109375,1887.199951171875,6113.3818359375
2020-12-18,23137.9609375,1885.699951171875,6104.32421875
2020-12-19,23869.83203125,1885.699951171875,6104.32421875
2020-12-20,23477.294921875,1885.699951171875,6104.32421875
2020-12-21,22803.08203125,1879.199951171875,6165.6240234375
2020-12-22,23783.029296875,1866.5999755859375,6023.2890625
2020-12-23,23241.345703125,1874.699951171875,6008.708984375
2020-12-24,23735.94921875,1879.9000244140625,6008.708984375
2020-12-25,24664.791015625,1879.9000244140625,6008.708984375
2020-12-26,26437.037109375,1879.9000244140625,6008.708984375
2020-12-27,26272.294921875,1879.9000244140625,6008.708984375
2020-12-28,27084.80859375,1877.199951171875,6093.55419921875
2020-12-29,27362.4375,1879.699951171875,6036.173828125
2020-12-30,28840.953125,1891.0,5979.0732421875
2020-12-31,29001.720703125,1893.0999755859375,5979.0732421875
2021-01-01,29374.15234375,1893.0999755859375,5979.0732421875
2021-01-02,32127.267578125,1893.0999755859375,5979.0732421875
2021-01-03,32782.0234375,1893.0999755859375,5979.0732421875
2021-01-04,31971.9140625,1944.699951171875,6104.89794921875
2021-01-05,33992.4296875,1952.699951171875,6137.3427734375
2021-01-06,36824.36328125,1906.9000244140625,6065.68212890625
2021-01-07,39371.04296875,1912.300048828125,6153.6328125
2021-01-08,40797.609375,1834.0999755859375,6257.8349609375
2021-01-09,40254.546875,1834.0999755859375,6257.8349609375
2021-01-10,38356.44140625,1834.0999755859375,6257.8349609375
2021-01-11,35566.65625,1849.5999755859375,6382.93701171875
2021-01-12,33922.9609375,1842.9000244140625,6395.6689453125
2021-01-13,37316.359375,1853.5999755859375,6435.205078125
2021-01-14,39187.328125,1850.300048828125,6428.31494140625
2021-01-15,36825.3671875,1829.300048828125,6373.412109375
2021-01-16,36178.140625,1829.300048828125,6373.412109375
2021-01-17,35791.27734375,1829.300048828125,6373.412109375
2021-01-18,36630.07421875,1829.300048828125,6389.833984375
2021-01-19,36069.8046875,1839.5,6321.85595703125
2021-01-20,35547.75,1865.9000244140625,6429.7578125
2021-01-21,30825.69921875,1865.300048828125,6413.89208984375
2021-01-22,33005.76171875,1855.699951171875,6307.126953125
2021-01-23,32067.642578125,1855.699951171875,6307.126953125
2021-01-24,32289.37890625,1855.699951171875,6307.126953125
2021-01-25,32366.392578125,1854.9000244140625,6258.57177734375
2021-01-26,32569.849609375,1850.699951171875,6140.1708984375
2021-01-27,30432.546875,1844.9000244140625,6109.16796875
2021-01-28,33466.09765625,1837.9000244140625,5979.38720703125
2021-01-29,34316.38671875,1847.300048828125,5862.35205078125
2021-01-30,34269.5234375,1847.300048828125,5862.35205078125
2021-01-31,33114.359375,1847.300048828125,5862.35205078125
2021-02-01,33537.17578125,1860.800048828125,6067.544921875
2021-02-02,35510.2890625,1830.5,6043.8408203125
2021-02-03,37472.08984375,1832.199951171875,6077.7451171875
2021-02-04,36926.06640625,1788.9000244140625,6107.2158203125
2021-02-05,38144.30859375,1810.9000244140625,6151.72900390625
2021-02-06,39266.01171875,1810.9000244140625,6151.72900390625
2021-02-07,38903.44140625,1810.9000244140625,6151.72900390625
2021-02-08,46196.46484375,1831.9000244140625,6208.8662109375
2021-02-09,46481.10546875,1835.300048828125,6181.671875
2021-02-10,44918.18359375,1840.5999755859375,6201.828125
2021-02-11,47909.33203125,1824.9000244140625,6222.52099609375
2021-02-12,47504.8515625,1821.5999755859375,6222.52099609375
2021-02-13,47105.515625,1821.5999755859375,6222.52099609375
2021-02-14,48717.2890625,1821.5999755859375,6222.52099609375
2021-02-15,47945.05859375,1821.5999755859375,6270.32421875
2021-02-16,49199.87109375,1797.199951171875,6292.39599609375
2021-02-17,52149.0078125,1771.0999755859375,6227.72802734375
2021-02-18,51679.796875,1773.4000244140625,6200.30810546875
2021-02-19,55888.1328125,1775.800048828125,6231.93212890625
2021-02-20,56099.51953125,1775.800048828125,6231.93212890625
2021-02-21,57539.9453125,1775.800048828125,6231.93212890625
2021-02-22,54207.3203125,1806.699951171875,6255.31201171875
2021-02-23,48824.42578125,1804.4000244140625,6272.80712890625
2021-02-24,49705.33203125,1796.4000244140625,6251.05419921875
2021-02-25,47093.8515625,1774.4000244140625,6289.64599609375
2021-02-26,46339.76171875,1728.0999755859375,6241.7958984375
2021-02-27,46188.453125,1728.0999755859375,6241.7958984375
2021-02-28,45137.76953125,1728.0999755859375,6241.7958984375
2021-03-01,49631.2421875,1722.5,6338.51318359375
2021-03-02,48378.98828125,1733.0999755859375,6359.205078125
2021-03-03,50538.2421875,1715.300048828125,6376.7568359375
2021-03-04,48561.16796875,1700.199951171875,6290.798828125
2021-03-05,48927.3046875,1698.0,6258.7490234375
2021-03-06,48912.3828125,1698.0,6258.7490234375
2021-03-07,51206.69140625,1698.0,6258.7490234375
2021-03-08,52246.5234375,1677.699951171875,6248.46484375
2021-03-09,54824.1171875,1716.5999755859375,6199.64697265625
2021-03-10,56008.55078125,1721.5,6264.67919921875
2021-03-11,57805.12109375,1722.300048828125,6264.67919921875
2021-03-12,57332.08984375,1719.5,6358.208984375
2021-03-13,61243.0859375,1719.5,6358.208984375
2021-03-14,59302.31640625,1719.5,6358.208984375
2021-03-15,55907.19921875,1728.9000244140625,6324.2587890625
2021-03-16,56804.90234375,1730.5999755859375,6309.69921875
2021-03-17,58870.89453125,1726.800048828125,6277.22802734375
2021-03-18,57858.921875,1732.199951171875,6347.8291015625
2021-03-19,58346.65234375,1741.4000244140625,6356.16015625
2021-03-20,58313.64453125,1741.4000244140625,6356.16015625
2021-03-21,57523.421875,1741.4000244140625,6356.16015625
2021-03-22,54529.14453125,1737.800048828125,6301.130859375
2021-03-23,54738.9453125,1724.699951171875,6252.7119140625
2021-03-24,52774.265625,1732.9000244140625,6156.14013671875
2021-03-25,51704.16015625,1724.9000244140625,6122.8759765625
2021-03-26,55137.3125,1732.199951171875,6195.56201171875
2021-03-27,55973.51171875,1732.199951171875,6195.56201171875
2021-03-28,55950.74609375,1732.199951171875,6195.56201171875
2021-03-29,57750.19921875,1712.0999755859375,6166.81787109375
2021-03-30,58917.69140625,1683.9000244140625,6071.44189453125
2021-03-31,58918.83203125,1713.800048828125,5985.52197265625
2021-04-01,59095.80859375,1726.5,6011.4560546875
2021-04-02,59384.3125,1726.5,6011.4560546875
2021-04-03,57603.890625,1726.5,6011.4560546875
2021-04-04,58758.5546875,1726.5,6011.4560546875
2021-04-05,59057.87890625,1727.0,5970.2861328125
2021-04-06,58192.359375,1741.5,6002.77001953125
2021-04-07,56048.9375,1740.0999755859375,6036.6162109375
2021-04-08,58323.953125,1756.800048828125,6071.72412109375
2021-04-09,58245.00390625,1743.300048828125,6070.208984375
2021-04-10,59793.234375,1743.300048828125,6070.208984375
2021-04-11,60204.96484375,1743.300048828125,6070.208984375
2021-04-12,59893.453125,1731.199951171875,5948.56884765625
2021-04-13,63503.45703125,1746.199951171875,5927.43505859375
2021-04-14,63109.6953125,1734.9000244140625,6050.27587890625
2021-04-15,63314.01171875,1765.4000244140625,6079.5009765625
2021-04-16,61572.7890625,1779.0,6086.2578125
2021-04-17,60683.8203125,1779.0,6086.2578125
2021-04-18,56216.18359375,1779.0,6086.2578125
2021-04-19,55724.265625,1769.4000244140625,6052.5400390625
2021-04-20,56473.03125,1777.300048828125,6038.32177734375
2021-04-21,53906.08984375,1792.300048828125,5993.2421875
2021-04-22,51762.2734375,1781.199951171875,5994.18408203125
2021-04-23,51093.65234375,1777.0,6016.86376953125
2021-04-24,50050.8671875,1777.0,6016.86376953125
2021-04-25,49004.25390625,1777.0,6016.86376953125
2021-04-26,54021.75390625,1779.199951171875,5964.82080078125
2021-04-27,55033.1171875,1778.0,5959.62109375
2021-04-28,54824.703125,1773.199951171875,5974.47900390625
2021-04-29,53555.109375,1768.0999755859375,6012.9609375
2021-04-30,57750.17578125,1767.300048828125,5995.6162109375
2021-05-01,57828.05078125,1767.300048828125,5995.6162109375
2021-05-02,56631.078125,1767.300048828125,5995.6162109375
2021-05-03,57200.29296875,1791.4000244140625,5952.59716796875
2021-05-04,53333.5390625,1775.800048828125,5963.81982421875
2021-05-05,57424.0078125,1784.0999755859375,5975.9111328125
2021-05-06,56396.515625,1815.5,5970.240234375
2021-05-07,57356.40234375,1831.0999755859375,5928.30908203125
2021-05-08,58803.77734375,1831.0999755859375,5928.30908203125
2021-05-09,58232.31640625,1831.0999755859375,5928.30908203125
2021-05-10,55859.796875,1837.5,5975.787109375
2021-05-11,56704.57421875,1835.9000244140625,5938.35107421875
2021-05-12,49150.53515625,1822.5999755859375,5938.35107421875
2021-05-13,49716.19140625,1823.800048828125,5938.35107421875
2021-05-14,49880.53515625,1837.9000244140625,5938.35107421875
2021-05-15,46760.1875,1837.9000244140625,5938.35107421875
2021-05-16,46456.05859375,1837.9000244140625,5938.35107421875
2021-05-17,43537.51171875,1867.5,5833.85986328125
2021-05-18,42909.40234375,1867.800048828125,5834.39404296875
2021-05-19,37002.44140625,1881.300048828125,5760.583984375
2021-05-20,40782.73828125,1881.800048828125,5797.59716796875
2021-05-21,37304.69140625,1876.699951171875,5773.1201171875
2021-05-22,37536.6328125,1876.699951171875,5773.1201171875
2021-05-23,34770.58203125,1876.699951171875,5773.1201171875
2021-05-24,38705.98046875,1884.5999755859375,5763.6318359375
2021-05-25,38402.22265625,1898.0999755859375,5815.83984375
2021-05-26,39294.19921875,1901.300048828125,5815.83984375
2021-05-27,38436.96875,1895.699951171875,5841.828125
2021-05-28,35697.60546875,1902.5,5848.6162109375
2021-05-29,34616.06640625,1902.5,5848.6162109375
2021-05-30,35678.12890625,1902.5,5848.6162109375
2021-05-31,37332.85546875,1902.5,5947.462890625
2021-06-01,36684.92578125,1902.9000244140625,5947.462890625
2021-06-02,37575.1796875,1907.5,6031.578125
2021-06-03,39208.765625,1871.199951171875,6091.51318359375
2021-06-04,36894.40625,1889.800048828125,6065.166015625
2021-06-05,35551.95703125,1889.800048828125,6065.166015625
2021-06-06,35862.37890625,1889.800048828125,6065.166015625
2021-06-07,33560.70703125,1896.800048828125,6069.93505859375
2021-06-08,33472.6328125,1892.199951171875,5999.369140625
2021-06-09,37345.12109375,1893.199951171875,6047.47509765625
2021-06-10,36702.59765625,1894.199951171875,6107.5380859375
2021-06-11,37334.3984375,1877.4000244140625,6095.4970703125
2021-06-12,35552.515625,1877.4000244140625,6095.4970703125
2021-06-13,39097.859375,1877.4000244140625,6095.4970703125
2021-06-14,40218.4765625,1864.0,6080.3837890625
2021-06-15,40406.26953125,1854.5,6089.0380859375
2021-06-16,38347.0625,1859.5,6078.56787109375
2021-06-17,38053.50390625,1773.800048828125,6068.44677734375
2021-06-18,35787.24609375,1767.9000244140625,6007.1201171875
2021-06-19,35615.87109375,1767.9000244140625,6007.1201171875
2021-06-20,35698.296875,1767.9000244140625,6007.1201171875
2021-06-21,31676.693359375,1781.800048828125,5996.2529296875
2021-06-22,32505.66015625,1776.300048828125,6087.841796875
2021-06-23,33723.02734375,1782.300048828125,6034.54296875
2021-06-24,34662.4375,1775.5999755859375,6012.05615234375
2021-06-25,31637.779296875,1776.5999755859375,6022.39892578125
2021-06-26,32186.27734375,1776.5999755859375,6022.39892578125
2021-06-27,34649.64453125,1776.5999755859375,6022.39892578125
2021-06-28,34434.3359375,1779.5999755859375,5939.47119140625
2021-06-29,35867.77734375,1762.800048828125,5949.0498046875
2021-06-30,35040.8359375,1770.800048828125,5985.48876953125
2021-07-01,33572.1171875,1775.9000244140625,6005.9580078125
2021-07-02,33897.046875,1782.5999755859375,6023.0078125
2021-07-03,34668.546875,1782.5999755859375,6023.0078125
2021-07-04,35287.78125,1782.5999755859375,6023.0078125
2021-07-05,33746.00390625,1782.5999755859375,6005.60888671875
2021-07-06,34235.1953125,1793.5,6047.11083984375
2021-07-07,33855.328125,1801.5,6044.037109375
2021-07-08,32877.37109375,1799.5999755859375,6039.89599609375
2021-07-09,33798.01171875,1810.0,6039.84423828125
2021-07-10,33520.51953125,1810.0,6039.84423828125
2021-07-11,34240.1875,1810.0,6039.84423828125
2021-07-12,33155.84765625,1805.5,6078.56787109375
2021-07-13,32702.025390625,1809.4000244140625,6012.0322265625
2021-07-14,32822.34765625,1824.300048828125,5979.21484375
2021-07-15,31780.73046875,1828.4000244140625,6046.75390625
2021-07-16,31421.5390625,1814.5,6072.509765625
2021-07-17,31533.068359375,1814.5,6072.509765625
2021-07-18,31796.810546875,1814.5,6072.509765625
2021-07-19,30817.83203125,1808.699951171875,6017.39404296875
2021-07-20,29807.34765625,1810.9000244140625,6017.39404296875
2021-07-21,32110.693359375,1802.9000244140625,6029.97607421875
2021-07-22,32313.10546875,1805.0,6137.546875
2021-07-23,33581.55078125,1801.4000244140625,6101.68994140625
2021-07-24,34292.4453125,1801.4000244140625,6101.68994140625
2021-07-25,35350.1875,1801.4000244140625,6101.68994140625
2021-07-26,37337.53515625,1798.699951171875,6106.39404296875
